insurance_num,age,sum_assured
21468,26,355000
21469,37,216000
21470,29,288000
21471,35,463000
21472,24,206000
21473,39,391000
21474,23,425000
21475,22,474000
21476,34,471000
21477,40,307000
21478,24,309000
21479,35,208000
21480,40,204000
21481,35,490000
21482,32,476000
21483,37,459000
21484,39,474000
21485,26,458000
21486,30,245000
21487,21,492000
21488,30,448000
21489,34,404000
21490,27,234000
21491,20,450000
21492,36,482000
21493,25,375000
21494,33,315000
21495,31,214000
21496,34,392000
21497,22,402000
21498,34,345000
21499,36,486000
21500,32,230000
21501,35,497000
21502,30,451000
21503,28,322000
21504,32,293000
21505,40,460000
21506,39,383000
21507,23,415000
21508,25,385000
21509,39,430000
21510,39,400000
21511,36,402000
21512,21,319000
21513,35,362000
21514,38,248000
21515,30,385000
21516,39,407000
21517,30,491000
21518,40,233000
21519,25,436000
21520,29,430000
21521,26,415000
21522,24,454000
21523,24,408000
21524,36,490000
21525,26,410000
21526,34,274000
21527,25,212000
21528,35,211000
21529,40,343000
21530,35,307000
21531,33,209000
21532,29,349000
21533,23,485000
21534,31,298000
21535,28,348000
21536,39,467000
21537,30,274000
21538,20,245000
21539,26,463000
21540,22,430000
21541,24,359000
21542,36,214000
21543,33,327000
21544,34,447000
21545,29,480000
21546,22,441000
21547,22,234000
21548,40,473000
21549,22,325000
21550,28,389000
21551,33,386000
21552,37,443000
21553,21,447000
21554,31,377000
21555,24,277000
21556,39,474000
21557,36,300000
21558,31,499000
21559,39,218000
21560,20,357000
21561,38,345000
21562,36,497000
21563,34,472000
21564,38,378000
21565,29,203000
21566,40,402000
21567,33,272000
21568,20,208000
21569,25,454000
21570,29,283000
21571,40,204000
21572,39,321000
21573,20,342000
21574,22,481000
21575,36,235000
21576,34,297000
21577,28,271000
21578,21,360000
21579,34,266000
21580,33,311000
21581,39,209000
21582,34,440000
21583,36,247000
21584,27,357000
21585,32,260000
21586,37,207000
21587,33,281000
21588,21,340000
21589,27,483000
21590,28,342000
21591,37,382000
21592,22,316000
21593,28,411000
21594,37,368000
21595,29,408000
21596,40,218000
21597,36,363000
21598,27,485000
21599,39,216000
21600,25,255000
21601,37,243000
21602,35,302000
21603,32,288000
21604,37,484000
21605,38,338000
21606,36,410000
21607,33,308000
21608,24,339000
21609,40,238000
21610,36,261000
21611,27,378000
21612,30,408000
21613,39,312000
21614,24,473000
21615,29,410000
21616,29,292000
21617,26,304000
21618,26,279000
21619,29,263000
21620,37,235000
21621,39,400000
21622,23,246000
21623,29,356000
21624,32,263000
21625,38,450000
21626,37,440000
21627,35,289000
21628,26,309000
21629,30,374000
21630,28,345000
21631,23,266000
21632,23,385000
21633,31,233000
21634,39,214000
21635,22,431000
21636,33,223000
21637,35,358000
21638,36,383000
21639,28,319000
21640,34,490000
21641,38,212000
21642,28,397000
21643,40,388000
21644,29,212000
21645,34,215000
21646,39,357000
21647,20,202000
21648,27,449000
21649,20,366000
21650,34,459000
21651,33,229000
21652,36,491000
21653,25,361000
21654,33,431000
21655,22,344000
21656,26,322000
21657,25,231000
21658,33,298000
21659,26,227000
21660,38,423000
21661,38,310000
21662,33,459000
21663,25,394000
21664,25,371000
21665,22,391000
21666,20,306000
21667,40,288000
21668,21,294000
21669,26,438000
21670,30,277000
21671,38,359000
21672,22,246000
21673,37,200000
21674,38,325000
21675,28,305000
21676,40,469000
21677,33,433000
21678,31,445000
21679,23,493000
21680,34,311000
21681,34,333000
21682,26,294000
21683,39,336000
21684,37,462000
21685,38,342000
21686,21,499000
21687,20,339000
21688,40,311000
21689,30,286000
21690,29,339000
21691,20,380000
21692,23,310000
21693,38,266000
21694,25,241000
21695,27,224000
21696,24,238000
21697,24,442000
21698,34,222000
21699,23,440000
21700,26,240000
21701,36,401000
21702,25,492000
21703,22,424000
21704,20,236000
21705,34,417000
21706,35,242000
21707,22,474000
21708,22,285000
21709,24,484000
21710,40,407000
21711,37,394000
21712,37,399000
21713,22,297000
21714,36,292000
21715,33,263000
21716,36,491000
21717,24,273000
21718,40,299000
21719,25,424000
21720,20,457000
21721,33,226000
21722,32,433000
21723,40,223000
21724,24,463000
21725,33,217000
21726,24,361000
21727,36,210000
21728,26,216000
21729,26,496000
21730,29,382000
21731,40,328000
21732,26,313000
21733,32,383000
21734,24,269000
21735,23,230000
21736,24,269000
21737,30,242000
21738,33,475000
21739,21,233000
21740,30,311000
21741,23,381000
21742,36,279000
21743,24,444000
21744,38,352000
21745,28,265000
21746,21,357000
21747,32,252000
21748,40,299000
21749,30,297000
21750,31,493000
21751,36,426000
21752,30,247000
21753,37,417000
21754,33,487000
21755,24,338000
21756,22,326000
21757,26,392000
21758,37,457000
21759,28,204000
21760,26,261000
21761,26,269000
21762,25,315000
21763,29,450000
21764,30,389000
21765,29,278000
21766,30,481000
21767,29,332000
21768,24,217000
21769,31,298000
21770,31,347000
21771,40,265000
21772,31,373000
21773,30,245000
21774,22,475000
21775,23,206000
21776,39,396000
21777,40,247000
21778,31,272000
21779,37,409000
21780,25,338000
21781,29,283000
21782,33,400000
21783,22,481000
21784,25,421000
21785,22,288000
21786,24,438000
21787,35,374000
21788,35,281000
21789,37,386000
21790,33,245000
21791,23,249000
21792,35,356000
21793,35,450000
21794,36,392000
21795,30,413000
21796,26,426000
21797,25,233000
21798,30,423000
21799,40,260000
21800,38,488000
21801,23,478000
21802,25,279000
21803,31,366000
21804,39,387000
21805,28,429000
21806,28,352000
21807,27,286000
21808,21,291000
21809,21,461000
21810,23,368000
21811,22,389000
21812,32,286000
21813,26,465000
21814,33,247000
21815,36,426000
21816,20,471000
21817,22,481000
21818,30,264000
21819,29,247000
21820,33,358000
21821,31,404000
21822,20,288000
21823,26,397000
21824,40,303000
21825,30,349000
21826,24,409000
21827,34,233000
21828,20,208000
21829,39,389000
21830,32,259000
21831,27,479000
21832,29,492000
21833,40,278000
21834,38,453000
21835,40,340000
21836,33,455000
21837,39,490000
21838,32,385000
21839,25,438000
21840,27,266000
21841,34,457000
21842,27,294000
21843,30,398000
21844,33,248000
21845,30,384000
21846,23,455000
21847,38,293000
21848,37,431000
21849,28,484000
21850,24,296000
21851,40,325000
21852,21,430000
21853,32,266000
21854,25,368000
21855,21,404000
21856,34,443000
21857,35,320000
21858,33,465000
21859,36,332000
21860,34,439000
21861,20,449000
21862,35,416000
21863,27,221000
21864,35,350000
21865,37,462000
21866,34,419000
21867,25,299000
21868,35,407000
21869,23,403000
21870,33,332000
21871,30,234000
21872,34,221000
21873,20,489000
21874,39,260000
21875,24,391000
21876,28,449000
21877,32,273000
21878,39,483000
21879,32,203000
21880,23,211000
21881,37,338000
21882,28,451000
21883,37,235000
21884,31,449000
21885,33,338000
21886,40,267000
21887,28,307000
21888,27,241000
21889,38,317000
21890,36,435000
21891,38,312000
21892,21,257000
21893,37,355000
21894,39,367000
21895,20,273000
21896,39,271000
21897,23,393000
21898,34,387000
21899,35,371000
21900,33,260000
21901,26,256000
21902,36,216000
21903,34,369000
21904,34,392000
21905,35,285000
21906,25,358000
21907,35,417000
21908,21,363000
21909,37,276000
21910,28,337000
21911,25,468000
21912,36,245000
21913,34,445000
21914,32,269000
21915,20,204000
21916,20,446000
21917,23,422000
21918,25,448000
21919,28,221000
21920,37,445000
21921,29,416000
21922,33,354000
21923,34,342000
21924,24,390000
21925,26,249000
21926,31,227000
21927,24,243000
21928,21,334000
21929,29,480000
21930,27,334000
21931,38,330000
21932,25,481000
21933,34,330000
21934,33,315000
21935,28,208000
21936,31,441000
21937,20,467000
21938,32,383000
21939,40,444000
21940,30,372000
21941,31,353000
21942,31,203000
21943,37,229000
21944,23,462000
21945,29,250000
21946,21,381000
21947,31,383000
21948,26,439000
21949,27,270000
21950,40,287000
21951,29,417000
21952,30,419000
21953,27,437000
21954,31,454000
21955,39,392000
21956,27,292000
21957,35,380000
21958,31,271000
21959,29,216000
21960,31,475000
21961,20,308000
21962,22,206000
21963,20,348000
21964,40,393000
21965,35,270000
21966,23,228000
21967,32,253000
21968,31,280000
21969,32,295000
21970,32,360000
21971,39,473000
21972,39,320000
21973,29,484000
21974,38,412000
21975,36,299000
21976,37,348000
21977,40,287000
21978,28,452000
21979,30,366000
21980,37,268000
21981,27,493000
21982,40,273000
21983,25,294000
21984,30,402000
21985,39,277000
21986,35,401000
21987,40,206000
21988,29,263000
21989,35,222000
21990,20,213000
21991,25,422000
21992,38,306000
21993,38,273000
21994,21,391000
21995,33,386000
21996,27,233000
21997,31,398000
21998,27,398000
21999,35,398000
22000,34,452000
22001,35,266000
22002,23,242000
22003,36,377000
22004,25,360000
22005,24,308000
22006,21,231000
22007,34,406000
22008,28,393000
22009,30,486000
22010,38,436000
22011,33,271000
22012,32,420000
22013,31,350000
22014,20,334000
22015,21,440000
22016,33,299000
22017,23,487000
22018,28,460000
22019,28,437000
22020,30,497000
22021,35,395000
22022,24,225000
22023,26,433000
22024,26,338000
22025,32,276000
22026,31,242000
22027,20,419000
22028,28,453000
22029,34,397000
22030,21,456000
22031,24,263000
22032,37,393000
22033,27,462000
22034,22,398000
22035,28,314000
22036,39,500000
22037,30,357000
22038,30,222000
22039,26,441000
22040,37,246000
22041,40,373000
22042,25,319000
22043,28,406000
22044,23,397000
22045,30,311000
22046,25,380000
22047,21,210000
22048,27,444000
22049,39,373000
22050,26,251000
22051,23,350000
22052,25,218000
22053,31,443000
22054,31,240000
22055,34,249000
22056,26,311000
22057,33,406000
22058,29,319000
22059,32,483000
22060,34,378000
22061,28,392000
22062,22,252000
22063,39,255000
22064,40,429000
22065,38,368000
22066,29,432000
22067,31,354000
22068,29,433000
22069,20,481000
22070,39,491000
22071,27,289000
22072,29,422000
22073,25,356000
22074,36,385000
22075,29,276000
22076,23,246000
22077,26,464000
22078,32,280000
22079,35,368000
22080,39,337000
22081,29,298000
22082,23,329000
22083,36,494000
22084,26,239000
22085,26,240000
22086,39,339000
22087,34,371000
22088,39,254000
22089,35,288000
22090,34,325000
22091,22,490000
22092,36,227000
22093,24,390000
22094,32,431000
22095,31,317000
22096,28,230000
22097,34,319000
22098,25,449000
22099,38,478000
22100,21,285000
22101,40,208000
22102,28,237000
22103,27,352000
22104,36,335000
22105,20,420000
22106,20,412000
22107,30,276000
22108,26,251000
22109,39,314000
22110,23,283000
22111,33,419000
22112,35,227000
22113,40,223000
22114,40,420000
22115,21,463000
22116,34,201000
22117,23,257000
22118,31,278000
22119,29,243000
22120,23,301000
22121,34,388000
22122,30,485000
22123,27,322000
22124,38,476000
22125,33,341000
22126,39,269000
22127,28,355000
22128,21,299000
22129,26,406000
22130,21,205000
22131,39,268000
22132,35,483000
22133,28,431000
22134,35,295000
22135,40,396000
22136,33,490000
22137,21,403000
22138,21,321000
22139,38,280000
22140,20,421000
22141,27,497000
22142,26,302000
22143,32,210000
22144,35,204000
22145,20,485000
22146,21,445000
22147,22,274000
22148,33,218000
22149,22,494000
22150,23,259000
22151,37,471000
22152,21,276000
22153,21,486000
22154,40,344000
22155,27,495000
22156,36,247000
22157,25,208000
22158,27,339000
22159,25,469000
22160,22,425000
22161,21,321000
22162,20,481000
22163,35,244000
22164,24,347000
22165,20,281000
22166,31,267000
22167,30,274000
22168,35,424000
22169,27,309000
22170,34,253000
22171,33,287000
22172,21,457000
22173,22,423000
22174,29,309000
22175,37,329000
22176,38,304000
22177,30,291000
22178,20,222000
22179,20,275000
22180,23,206000
22181,20,334000
22182,30,358000
22183,32,221000
22184,26,463000
22185,25,238000
22186,27,236000
22187,27,407000
22188,28,261000
22189,24,217000
22190,40,495000
22191,21,343000
22192,37,283000
22193,26,469000
22194,36,290000
22195,30,432000
22196,26,318000
22197,21,444000
22198,27,297000
22199,40,238000
22200,36,201000
22201,28,392000
22202,26,365000
22203,36,204000
22204,30,241000
22205,38,257000
22206,35,390000
22207,37,401000
22208,25,286000
22209,37,270000
22210,36,236000
22211,36,343000
22212,32,282000
22213,36,348000
22214,26,220000
22215,21,481000
22216,32,291000
22217,35,468000
22218,31,373000
22219,23,474000
22220,21,480000
22221,40,374000
22222,36,285000
22223,30,250000
22224,22,494000
22225,24,463000
22226,38,483000
22227,37,496000
22228,38,327000
22229,32,283000
22230,23,309000
22231,36,273000
22232,34,325000
22233,38,364000
22234,34,301000
22235,26,389000
22236,37,209000
22237,35,339000
22238,25,423000
22239,30,228000
22240,39,311000
22241,38,473000
22242,31,393000
22243,26,425000
22244,32,442000
22245,38,411000
22246,27,294000
22247,30,223000
22248,33,414000
22249,36,284000
22250,24,469000
22251,29,439000
22252,24,328000
22253,25,435000
22254,40,306000
22255,21,443000
22256,27,262000
22257,24,431000
22258,24,224000
22259,33,282000
22260,33,419000
22261,37,282000
22262,34,377000
22263,28,338000
22264,35,356000
22265,31,276000
22266,39,207000
22267,33,442000
22268,28,297000
22269,32,247000
22270,25,372000
22271,30,497000
22272,29,378000
22273,29,208000
22274,29,339000
22275,40,245000
22276,20,224000
22277,31,249000
22278,37,312000
22279,28,229000
22280,21,250000
22281,28,223000
22282,36,381000
22283,24,441000
22284,33,489000
22285,25,448000
22286,36,259000
22287,36,392000
22288,24,414000
22289,39,245000
22290,26,487000
22291,37,459000
22292,32,293000
22293,31,356000
22294,35,323000
22295,25,490000
22296,23,481000
22297,30,397000
22298,30,482000
22299,23,263000
22300,35,477000
22301,34,358000
22302,29,288000
22303,27,376000
22304,36,344000
22305,25,237000
22306,38,232000
22307,24,237000
22308,23,412000
22309,21,285000
22310,20,494000
22311,32,432000
22312,27,312000
22313,25,343000
22314,28,492000
22315,21,433000
22316,24,263000
22317,21,258000
22318,22,302000
22319,38,286000
22320,40,459000
22321,26,344000
22322,40,469000
22323,23,383000
22324,22,331000
22325,22,377000
22326,33,427000
22327,23,385000
22328,31,303000
22329,37,381000
22330,23,219000
22331,39,417000
22332,40,496000
22333,30,416000
22334,27,491000
22335,28,275000
22336,22,306000
22337,32,365000
22338,33,281000
22339,33,220000
22340,40,289000
22341,36,362000
22342,33,213000
22343,40,340000
22344,36,496000
22345,28,202000
22346,22,353000
22347,29,308000
22348,35,388000
22349,29,351000
22350,21,287000
22351,25,428000
22352,34,441000
22353,38,357000
22354,31,225000
22355,20,279000
22356,36,315000
22357,34,492000
22358,29,448000
22359,31,381000
22360,30,365000
22361,25,473000
22362,34,245000
22363,23,452000
22364,28,342000
22365,32,328000
22366,28,270000
22367,23,346000
22368,36,399000
22369,40,255000
22370,26,279000
22371,34,356000
22372,32,275000
22373,31,361000
22374,30,209000
22375,31,483000
22376,28,481000
22377,21,285000
22378,29,350000
22379,26,292000
22380,36,304000
22381,25,365000
22382,30,254000
22383,24,433000
22384,28,305000
22385,30,354000
22386,31,425000
22387,23,288000
22388,27,418000
22389,38,446000
22390,38,435000
22391,22,353000
22392,21,450000
22393,35,277000
22394,27,216000
22395,39,223000
22396,26,243000
22397,24,442000
22398,26,341000
22399,29,320000
22400,34,234000
22401,25,423000
22402,34,480000
22403,31,300000
22404,22,289000
22405,24,281000
22406,40,289000
22407,25,414000
22408,27,275000
22409,28,325000
22410,22,416000
22411,20,269000
22412,36,203000
22413,26,426000
22414,35,493000
22415,32,353000
22416,22,346000
22417,31,400000
22418,34,302000
22419,37,298000
22420,26,250000
22421,37,333000
22422,34,303000
22423,32,292000
22424,38,461000
22425,26,217000
22426,39,489000
22427,38,304000
22428,33,475000
22429,26,201000
22430,20,203000
22431,38,249000
22432,24,342000
22433,22,459000
22434,35,480000
22435,31,446000
22436,21,259000
22437,28,480000
22438,37,314000
22439,34,323000
22440,31,470000
22441,36,376000
22442,40,235000
22443,29,322000
22444,21,448000
22445,28,202000
22446,30,371000
22447,29,313000
22448,37,234000
22449,38,438000
22450,21,360000
22451,29,374000
22452,30,475000
22453,21,278000
22454,40,403000
22455,28,312000
22456,25,439000
22457,20,480000
22458,33,392000
22459,34,401000
22460,39,483000
22461,22,475000
22462,22,210000
22463,22,438000
22464,39,454000
22465,24,348000
22466,24,214000
22467,25,346000
22468,37,464000
22469,38,357000
22470,27,458000
22471,38,247000
22472,38,457000
22473,40,339000
22474,32,494000
22475,36,275000
22476,40,296000
22477,24,250000
22478,29,213000
22479,27,383000
22480,32,489000
22481,29,323000
22482,34,473000
22483,39,423000
22484,35,385000
22485,32,316000
22486,21,460000
22487,37,372000
22488,36,440000
22489,24,490000
22490,29,432000
22491,31,363000
22492,23,430000
22493,34,494000
22494,28,423000
22495,32,259000
22496,28,498000
22497,38,249000
22498,37,432000
22499,35,255000
22500,21,266000
22501,23,270000
22502,37,253000
22503,36,337000
22504,37,284000
22505,29,317000
22506,25,406000
22507,23,380000
22508,35,499000
22509,38,352000
22510,36,305000
22511,30,247000
22512,20,399000
22513,26,272000
22514,26,475000
22515,31,293000
22516,36,261000
22517,38,283000
22518,33,362000
22519,28,319000
22520,32,357000
22521,31,477000
22522,38,473000
22523,30,415000
22524,31,302000
22525,37,270000
22526,28,483000
22527,33,389000
22528,22,421000
22529,25,363000
22530,33,310000
22531,25,441000
22532,27,331000
22533,35,415000
22534,26,339000
22535,33,369000
22536,35,443000
22537,32,274000
22538,37,493000
22539,28,458000
22540,25,226000
22541,26,357000
22542,38,273000
22543,38,494000
22544,39,331000
22545,22,298000
22546,37,291000
22547,30,448000
22548,25,272000
22549,39,338000
22550,26,422000
22551,23,226000
22552,25,341000
22553,21,490000
22554,20,214000
22555,35,419000
22556,35,445000
22557,34,243000
22558,26,244000
22559,31,295000
22560,28,343000
22561,26,249000
22562,31,229000
22563,27,488000
22564,33,309000
22565,36,339000
22566,26,495000
22567,20,222000
22568,40,324000
22569,23,477000
22570,33,446000
22571,25,435000
22572,29,473000
22573,25,453000
22574,40,495000
22575,29,290000
22576,38,326000
22577,30,226000
22578,33,397000
22579,37,423000
22580,24,353000
22581,29,341000
22582,28,235000
22583,29,411000
22584,40,227000
22585,24,253000
22586,35,386000
22587,33,247000
22588,36,279000
22589,30,357000
22590,23,489000
22591,32,288000
22592,27,382000
22593,20,270000
22594,26,308000
22595,32,387000
22596,24,497000
22597,35,325000
22598,28,327000
22599,31,260000
22600,39,441000
22601,37,401000
22602,22,304000
22603,25,293000
22604,22,443000
22605,33,303000
22606,20,335000
22607,31,320000
22608,22,436000
22609,24,381000
22610,21,247000
22611,26,432000
22612,40,414000
22613,31,216000
22614,35,410000
22615,34,259000
22616,28,240000
22617,33,236000
22618,20,237000
22619,33,255000
22620,22,320000
22621,34,363000
22622,36,484000
22623,21,378000
22624,36,472000
22625,29,243000
22626,24,442000
22627,26,410000
22628,28,428000
22629,36,287000
22630,33,494000
22631,22,482000
22632,35,450000
22633,33,488000
22634,36,392000
22635,33,260000
22636,23,346000
22637,21,401000
22638,40,463000
22639,33,237000
22640,20,393000
22641,27,442000
22642,34,389000
22643,22,409000
22644,24,338000
22645,31,402000
22646,39,252000
22647,26,253000
22648,30,307000
22649,21,218000
22650,34,389000
22651,32,414000
22652,24,359000
22653,27,488000
22654,36,299000
22655,40,375000
22656,28,371000
22657,22,288000
22658,35,365000
22659,37,370000
22660,20,474000
22661,28,386000
22662,28,375000
22663,29,479000
22664,37,207000
22665,25,354000
22666,34,386000
22667,34,436000
22668,27,322000
22669,36,385000
22670,23,383000
22671,39,333000
22672,25,476000
22673,32,308000
22674,21,438000
22675,37,375000
22676,23,285000
22677,33,225000
22678,21,426000
22679,36,243000
22680,21,446000
22681,25,261000
22682,20,480000
22683,23,449000
22684,38,459000
22685,31,297000
22686,38,205000
22687,23,479000
22688,35,305000
22689,39,421000
22690,40,458000
22691,37,307000
22692,37,359000
22693,29,391000
22694,32,267000
22695,29,355000
22696,28,375000
22697,37,396000
22698,36,377000
22699,40,238000
22700,37,280000
22701,35,389000
22702,26,243000
22703,31,321000
22704,30,389000
22705,36,425000
22706,27,382000
22707,22,271000
22708,39,396000
22709,36,422000
22710,20,281000
22711,27,391000
22712,34,404000
22713,34,461000
22714,23,299000
22715,33,237000
22716,27,457000
22717,33,427000
22718,30,233000
22719,32,301000
22720,37,303000
22721,40,240000
22722,33,458000
22723,27,243000
22724,39,257000
22725,34,285000
22726,39,250000
22727,24,227000
22728,38,267000
22729,28,245000
22730,39,221000
22731,29,453000
22732,27,221000
22733,23,398000
22734,34,359000
22735,33,487000
22736,36,481000
22737,31,215000
22738,35,485000
22739,34,352000
22740,29,443000
22741,37,386000
22742,23,321000
22743,28,304000
22744,29,219000
22745,22,202000
22746,38,491000
22747,35,243000
22748,32,319000
22749,25,405000
22750,30,444000
22751,32,358000
22752,31,441000
22753,37,424000
22754,35,425000
22755,28,290000
22756,23,386000
22757,25,206000
22758,28,477000
22759,30,241000
22760,35,442000
22761,21,357000
22762,29,212000
22763,39,438000
22764,29,439000
22765,36,252000
22766,37,236000
22767,35,360000
22768,35,458000
22769,23,476000
22770,26,382000
22771,20,481000
22772,24,213000
22773,37,422000
22774,20,444000
22775,40,218000
22776,36,443000
22777,24,380000
22778,23,446000
22779,39,458000
22780,25,432000
22781,28,209000
22782,34,359000
22783,38,439000
22784,31,480000
22785,32,249000
22786,29,440000
22787,33,269000
22788,37,259000
22789,34,356000
22790,33,460000
22791,40,275000
22792,30,433000
22793,29,318000
22794,31,253000
22795,36,305000
22796,24,380000
22797,20,470000
22798,20,247000
22799,37,285000
22800,30,373000
22801,29,271000
22802,39,494000
22803,37,323000
22804,20,455000
22805,20,385000
22806,28,428000
22807,28,284000
22808,34,243000
22809,22,494000
22810,33,401000
22811,33,218000
22812,25,327000
22813,39,248000
22814,25,208000
22815,34,343000
22816,40,231000
22817,24,360000
22818,20,403000
22819,34,266000
22820,38,477000
22821,26,235000
22822,39,388000
22823,29,212000
22824,23,296000
22825,39,391000
22826,25,315000
22827,23,346000
22828,29,358000
22829,28,381000
22830,39,469000
22831,38,392000
22832,23,404000
22833,38,215000
22834,34,314000
22835,29,332000
22836,36,424000
22837,24,235000
22838,37,385000
22839,27,407000
22840,20,414000
22841,34,458000
22842,26,294000
22843,26,277000
22844,39,338000
22845,33,379000
22846,28,267000
22847,31,387000
22848,29,355000
22849,25,232000
22850,35,316000
22851,38,390000
22852,30,381000
22853,23,254000
22854,35,206000
22855,26,203000
22856,34,452000
22857,22,452000
22858,22,386000
22859,39,412000
22860,20,379000
22861,31,463000
22862,39,484000
22863,29,237000
22864,28,429000
22865,39,473000
22866,25,222000
22867,27,464000
22868,34,244000
22869,37,214000
22870,27,342000
22871,40,267000
22872,26,262000
22873,33,384000
22874,38,297000
22875,28,330000
22876,39,329000
22877,32,411000
22878,39,444000
22879,25,255000
22880,23,244000
22881,20,372000
22882,23,428000
22883,28,333000
22884,32,297000
22885,39,260000
22886,39,273000
22887,27,204000
22888,21,464000
22889,40,450000
22890,26,477000
22891,31,230000
22892,31,413000
22893,24,354000
22894,38,234000
22895,21,404000
22896,35,449000
22897,21,268000
22898,27,224000
22899,37,261000
22900,33,422000
22901,27,269000
22902,38,335000
22903,26,426000
22904,30,269000
22905,20,371000
22906,21,299000
22907,28,372000
22908,28,395000
22909,21,389000
22910,20,288000
22911,37,499000
22912,34,382000
22913,20,212000
22914,30,236000
22915,20,444000
22916,33,378000
22917,40,386000
22918,22,335000
22919,37,309000
22920,25,394000
22921,27,493000
22922,31,343000
22923,31,262000
22924,35,282000
22925,29,315000
22926,33,274000
22927,36,340000
22928,31,272000
22929,35,425000
22930,21,323000
22931,31,385000
22932,33,377000
22933,26,381000
22934,37,233000
22935,36,289000
22936,30,407000
22937,37,220000
22938,33,405000
22939,20,241000
22940,25,500000
22941,33,370000
22942,33,412000
22943,38,393000
22944,20,254000
22945,38,438000
22946,29,487000
22947,36,329000
22948,34,486000
22949,39,212000
22950,23,303000
22951,24,201000
22952,30,367000
22953,37,351000
22954,25,467000
22955,38,423000
22956,39,467000
22957,29,336000
22958,27,298000
22959,35,260000
22960,35,441000
22961,27,273000
22962,29,382000
22963,29,467000
22964,28,306000
22965,28,251000
22966,40,286000
22967,38,319000
22968,28,405000
22969,20,433000
22970,34,481000
22971,32,213000
22972,25,215000
22973,35,378000
22974,23,329000
22975,27,253000
22976,22,442000
22977,38,286000
22978,22,232000
22979,34,403000
22980,35,461000
22981,35,345000
22982,34,363000
22983,27,363000
22984,38,396000
22985,35,497000
22986,36,440000
22987,32,381000
22988,35,450000
22989,30,234000
22990,30,474000
22991,38,384000
22992,31,366000
22993,31,215000
22994,21,215000
22995,28,433000
22996,31,266000
22997,26,299000
22998,36,383000
22999,20,439000
23000,23,338000
23001,22,475000
23002,26,263000
23003,32,486000
23004,28,500000
23005,20,498000
23006,39,286000
23007,29,417000
23008,26,329000
23009,39,337000
23010,31,451000
23011,21,282000
23012,21,438000
23013,23,247000
23014,34,408000
23015,20,386000
23016,28,369000
23017,34,339000
23018,23,270000
23019,35,254000
23020,39,437000
23021,21,488000
23022,27,445000
23023,31,255000
23024,37,224000
23025,22,390000
23026,30,303000
23027,30,457000
23028,32,281000
23029,33,352000
23030,28,304000
23031,22,308000
23032,23,393000
23033,21,306000
23034,26,260000
23035,35,369000
23036,36,260000
23037,32,273000
23038,35,454000
23039,32,244000
23040,37,429000
23041,34,373000
23042,39,201000
23043,20,280000
23044,33,318000
23045,38,308000
23046,31,367000
23047,20,358000
23048,28,300000
23049,34,487000
23050,24,322000
23051,24,411000
23052,34,444000
23053,25,489000
23054,21,450000
23055,29,295000
23056,40,290000
23057,37,478000
23058,31,460000
23059,30,413000
23060,25,265000
23061,24,224000
23062,32,463000
23063,25,396000
23064,33,247000
23065,35,331000
23066,21,438000
23067,37,204000
23068,33,288000
23069,21,484000
23070,38,205000
23071,29,423000
23072,26,496000
23073,28,282000
23074,36,469000
23075,29,308000
23076,25,462000
23077,26,335000
23078,32,259000
23079,31,255000
23080,30,459000
23081,24,477000
23082,33,469000
23083,35,422000
23084,37,234000
23085,39,290000
23086,35,295000
23087,25,481000
23088,33,347000
23089,25,396000
23090,24,225000
23091,25,333000
23092,27,378000
23093,21,274000
23094,26,263000
23095,30,250000
23096,37,324000
23097,39,390000
23098,26,246000
23099,36,481000
23100,28,292000
23101,29,213000
23102,33,404000
23103,31,399000
23104,36,240000
23105,39,473000
23106,26,424000
23107,34,265000
23108,27,474000
23109,33,351000
23110,26,449000
23111,40,430000
23112,33,385000
23113,26,222000
23114,20,203000
23115,23,477000
23116,27,257000
23117,35,224000
23118,36,287000
23119,33,270000
23120,29,255000
23121,20,432000
23122,40,496000
23123,32,254000
23124,37,302000
23125,34,408000
23126,38,318000
23127,24,368000
23128,26,251000
23129,39,466000
23130,29,467000
23131,39,419000
23132,20,423000
23133,26,218000
23134,34,210000
23135,27,378000
23136,37,322000
23137,37,432000
23138,22,421000
23139,35,500000
23140,34,323000
23141,22,218000
23142,26,497000
23143,28,336000
23144,34,234000
23145,26,360000
23146,21,218000
23147,33,414000
23148,25,206000
23149,28,456000
23150,29,277000
23151,25,403000
23152,23,367000
23153,31,426000
23154,22,352000
23155,32,286000
23156,28,300000
23157,22,494000
23158,20,201000
23159,20,419000
23160,25,319000
23161,23,425000
23162,39,355000
23163,32,210000
23164,34,240000
23165,23,332000
23166,24,237000
23167,27,402000
23168,36,250000
23169,31,412000
23170,38,442000
23171,30,320000
23172,25,384000
23173,27,286000
23174,28,357000
23175,39,304000
23176,26,436000
23177,33,232000
23178,22,488000
23179,23,306000
23180,29,499000
23181,21,350000
23182,37,306000
23183,37,329000
23184,26,324000
23185,25,443000
23186,39,499000
23187,20,296000
23188,23,496000
23189,29,339000
23190,27,296000
23191,22,241000
23192,33,254000
23193,37,288000
23194,24,322000
23195,29,446000
23196,34,238000
23197,28,459000
23198,26,246000
23199,27,350000
23200,39,436000
23201,35,267000
23202,32,483000
23203,33,215000
23204,25,410000
23205,40,472000
23206,28,331000
23207,21,381000
23208,28,466000
23209,31,365000
23210,28,345000
23211,21,450000
23212,29,359000
23213,22,304000
23214,20,279000
23215,21,438000
